ID;Ligand;R_NBO_min;R_NBO_max;R_NBO_avg;RBack_NBO_min;RBack_NBO_max;RBack_NBO_avg;P_NMR_min;P_NMR_max;P_NMR_avg;aniso_P_NMR_min;aniso_P_NMR_max;aniso_P_NMR_avg;P_NBO_min;P_NBO_max;P_NBO_avg;Cl_NBO_min;Cl_NBO_max;Cl_NBO_avg;P_Pd_bond_occ_min;P_Pd_bond_occ_max;P_Pd_bond_occ_avg;P_Pd_bond_eng_min;P_Pd_bond_eng_max;P_Pd_bond_eng_avg;P_Pd_antibond_occ_min;P_Pd_antibond_occ_max;P_Pd_antibond_occ_avg;P_Pd_antibond_eng_min;P_Pd_antibond_eng_max;P_Pd_antibond_eng_avg;P_R_bond_occ_min;P_R_bond_occ_max;P_R_bond_occ_avg;P_R_bond_eng_min;P_R_bond_eng_max;P_R_bond_eng_avg;P_R_antibond_occ_min;P_R_antibond_occ_max;P_R_antibond_occ_avg;P_R_antibond_eng_min;P_R_antibond_eng_max;P_R_antibond_eng_avg;P_RBack_bond_occ_min;P_RBack_bond_occ_max;P_RBack_bond_occ_avg;P_RBack_bond_eng_min;P_RBack_bond_eng_max;P_RBack_bond_eng_avg;P_RBack_antibond_occ_min;P_RBack_antibond_occ_max;P_RBack_antibond_occ_avg;P_RBack_antibond_eng_min;P_RBack_antibond_eng_max;P_RBack_antibond_eng_avg;P_R_distance_min;P_R_distance_max;P_R_distance_avg;P1_RBack1/P2_RBack2_distance_min;P1_RBack1/P2_RBack2_distance_max;P1_RBack1/P2_RBack2_distance_avg;Cl-Pd_distance_min;Cl-Pd_distance_max;Cl-Pd_distance_avg;P-Pd_distance_min;P-Pd_distance_max;P-Pd_distance_avg;X_Angle_Sum_min;X_Angle_Sum_max;X_Angle_Sum_avg;angle_Pd_P1_RBack1/Pd_P2_RBack2_min;angle_Pd_P1_RBack1/Pd_P2_RBack2_max;angle_Pd_P1_RBack1/Pd_P2_RBack2_avg;angle_RPPd_min;angle_RPPd_max;angle_RPPd_avg;angle_R1_P1_R2/R3_P2_R4_min;angle_R1_P1_R2/R3_P2_R4_max;angle_R1_P1_R2/R3_P2_R4_avg;angle_RPRBack_min;angle_RPRBack_max;angle_RPRBack_avg;NoPd_R_NBO_min;NoPd_R_NBO_max;NoPd_R_NBO_avg;NoPd_Rback_NBO_min;NoPd_Rback_NBO_max;NoPd_Rback_NBO_avg;NoPd_P_NMR_min;NoPd_P_NMR_max;NoPd_P_NMR_avg;NoPd_aniso_P_NMR_min;NoPd_aniso_P_NMR_max;NoPd_aniso_P_NMR_avg;NoPd_P_NBO_min;NoPd_P_NBO_max;NoPd_P_NBO_avg;NoPd_P_LP_occ_min;NoPd_P_LP_occ_max;NoPd_P_LP_occ_avg;NoPd_P_LP_eng_min;NoPd_P_LP_eng_max;NoPd_P_LP_eng_avg;NoPd_P_R_bond_occ_min;NoPd_P_R_bond_occ_max;NoPd_P_R_bond_occ_avg;NoPd_P_R_bond_eng_min;NoPd_P_R_bond_eng_max;NoPd_P_R_bond_eng_avg;NoPd_P_R_antibond_occ_min;NoPd_P_R_antibond_occ_max;NoPd_P_R_antibond_occ_avg;NoPd_P_R_antibond_eng_min;NoPd_P_R_antibond_eng_max;NoPd_P_R_antibond_eng_avg;NoPd_P_RBack_bond_occ_min;NoPd_P_RBack_bond_occ_max;NoPd_P_RBack_bond_occ_avg;NoPd_P_RBack_bond_eng_min;NoPd_P_RBack_bond_eng_max;NoPd_P_RBack_bond_eng_avg;NoPd_P_RBack_antibond_occ_min;NoPd_P_RBack_antibond_occ_max;NoPd_P_RBack_antibond_occ_avg;NoPd_P_RBack_antibond_eng_min;NoPd_P_RBack_antibond_eng_max;NoPd_P_RBack_antibond_eng_avg;NoPd_LP_P_s_min;NoPd_LP_P_s_max;NoPd_LP_P_s_avg;quadrants_3.0_Ang_min;quadrants_3.0_Ang_max;quadrants_3.0_Ang_avg;quadrants_4.0_Ang_min;quadrants_4.0_Ang_max;quadrants_4.0_Ang_avg;quadrants_5.0_Ang_min;quadrants_5.0_Ang_max;quadrants_5.0_Ang_avg;quadrants_6.0_Ang_min;quadrants_6.0_Ang_max;quadrants_6.0_Ang_avg;quadrants_7.0_Ang_min;quadrants_7.0_Ang_max;quadrants_7.0_Ang_avg;octants_3.0_Ang_min;octants_3.0_Ang_max;octants_3.0_Ang_avg;octants_4.0_Ang_min;octants_4.0_Ang_max;octants_4.0_Ang_avg;octants_5.0_Ang_min;octants_5.0_Ang_max;octants_5.0_Ang_avg;octants_6.0_Ang_min;octants_6.0_Ang_max;octants_6.0_Ang_avg;octants_7.0_Ang_min;octants_7.0_Ang_max;octants_7.0_Ang_avg;Homo;Lumo;dipole;Pd_NBO;Pd_LP_1_occ;Pd_LP_1_eng;Pd_LP_2_occ;Pd_LP_2_eng;Pd_LP_3_occ;Pd_LP_3_eng;Pd_LP_4_occ;Pd_LP_4_eng;bite_angle;NoPd_Homo;NoPd_Lumo;NoPd_dipole;pol;Vbur%_3.0_Ang;Vbur%_4.0_Ang;Vbur%_5.0_Ang;Vbur%_6.0_Ang;Vbur%_7.0_Ang
169;SSRR-Tangphos;-0.73028;-0.29741;-0.513845;-0.51926;-0.51923;-0.519245;145.6864;145.6877;145.68705;138.1564;138.1635;138.15995;1.18844;1.18845;1.188445;-0.46458;-0.46458;-0.46458;1.75861;1.75862;1.758615;-0.43446;-0.43445;-0.434455;0.17561;0.17561;0.17561;0.69631;0.69631;0.69631;1.94429;1.96686;1.955575;-0.58548;-0.57535;-0.5804175;0.06324;0.09791;0.0805725;0.13689;0.1648;0.150845;1.95557;1.95557;1.95557;-0.56562;-0.5656;-0.56561;0.09169;0.09169;0.09169;0.14693;0.14694;0.146935;1.86748348;1.908782051;1.888130491;1.899858493;1.899888567;1.89987353;2.402610158;2.402624963;2.40261756;2.255868961;2.255876317;2.255872639;315.1177094;315.1233022;315.1205058;108.3986226;108.3997983;108.3992104;115.5979505;115.6836545;115.6405065;109.7915839;109.7957227;109.7936533;94.57251473;110.7544672;102.6634262;-0.7085;-0.28233;-0.495415;-0.48864;-0.48862;-0.48863;270.4776;270.4796;270.4786;101.3398;101.3434;101.3416;0.75433;0.75433;0.75433;1.92162;1.92163;1.921625;-0.33204;-0.33203;-0.332035;1.9443;1.96876;1.9565325;-0.51713;-0.49774;-0.5074375;0.02992;0.05982;0.04487;0.18725;0.21429;0.20077;1.9613;1.96131;1.961305;-0.50038;-0.50036;-0.50037;0.04773;0.04773;0.04773;0.19106;0.19107;0.191065;47.66;47.66;47.66;47.20649583;61.56510727;54.38673272;47.04549687;63.27509155;55.16145801;42.43007158;58.07290845;50.25109583;33.84507234;46.77853871;40.31146537;22.68747545;31.84421307;27.26627121;7.873957092;27.04856973;17.45940107;6.445906523;28.80019862;17.62382844;3.877203494;22.05701492;12.96553247;2.253163409;14.31538845;8.283595628;1.419194708;9.041175433;5.230042752;-0.23325;-0.05942;12.3774;-0.18264;1.98923;-0.28815;1.9738;-0.29292;1.95391;-0.3146;1.94669;-0.29063;89.20816138;-0.16979;0.02811;1.6482;279.25;54.38673272;55.16145801;50.25109583;40.31146537;27.26627121
171;SSSS_Me_KetalPhos;-0.47564;-0.47115;-0.473395;-0.34333;-0.34333;-0.34333;150.3255;150.3272;150.32635;171.7729;171.7748;171.77385;1.1429;1.14292;1.14291;-0.4571;-0.4571;-0.4571;1.76653;1.76654;1.766535;-0.44944;-0.44943;-0.449435;0.16962;0.16962;0.16962;0.64474;0.64478;0.64476;1.941;1.94163;1.941315;-0.56613;-0.56456;-0.565345;0.08266;0.08276;0.08271;0.12353;0.12365;0.1235875;1.96045;1.96045;1.96045;-0.62733;-0.62733;-0.62733;0.07777;0.07777;0.07777;0.17581;0.17582;0.175815;1.916227988;1.917372277;1.916798811;1.846875094;1.846876794;1.846875944;2.394347842;2.394365178;2.39435651;2.252645478;2.252676043;2.25266076;312.9668677;312.9668857;312.9668767;108.4199642;108.4210607;108.4205125;114.3370428;120.354486;117.3460419;98.09001819;98.09033587;98.09017703;104.3037268;110.572823;107.4383498;-0.47419;-0.46576;-0.4699775;-0.31464;-0.31464;-0.31464;254.1844;254.1917;254.18805;92.8884;92.8946;92.8915;0.75365;0.75365;0.75365;1.92202;1.92202;1.92202;-0.34799;-0.34799;-0.34799;1.93966;1.94025;1.939955;-0.49995;-0.49501;-0.4974825;0.04611;0.04845;0.04728;0.17063;0.17381;0.17222;1.96176;1.96176;1.96176;-0.56527;-0.56527;-0.56527;0.04078;0.04078;0.04078;0.21562;0.21562;0.21562;47.58;47.58;47.58;46.51370679;52.34281883;49.42826281;45.93755819;54.47209981;50.2059928;42.62874082;49.65232884;46.14112611;37.95455576;40.67077872;39.31346093;30.1987328;31.01649181;30.60782578;11.09952324;19.91954708;15.50953516;12.53181056;25.78983303;19.16159767;9.622843808;21.76058781;15.69250418;7.234795229;15.7494671;11.49281147;5.974508007;11.9290915;8.952226707;-0.24461;-0.07694;11.8347;-0.14531;1.9886;-0.2996;1.97171;-0.30688;1.95281;-0.32858;1.9415;-0.30429;87.9279284;-0.18693;-0.04043;1.7322;391.99;49.42826281;50.2059928;46.14112611;39.31346093;30.60782578
175;DPPF;-0.36285;-0.33709;-0.3501275;-0.36563;-0.36221;-0.36392;226.9625;239.7425;233.3525;119.514;159.3908;139.4524;1.2049;1.22695;1.215925;-0.40944;-0.39033;-0.399885;1.87583;1.88006;1.877945;-0.44092;-0.43597;-0.438445;0.35056;0.35599;0.353275;0.46818;0.51221;0.490195;1.95311;1.95509;1.953795;-0.60991;-0.60496;-0.60649;0.06591;0.0745;0.070085;0.20181;0.20994;0.20526;1.94689;1.94974;1.948315;-0.63121;-0.62233;-0.62677;0.06995;0.08212;0.076035;0.21253;0.21823;0.21538;1.835253622;1.844658902;1.838696489;1.817704823;1.832259767;1.824982295;2.363864762;2.38920447;2.376534616;2.299147615;2.31729718;2.308222397;308.4055451;311.2406769;309.823111;112.5961111;122.3434767;117.4697939;111.2824619;120.3658742;114.040801;102.786511;108.030743;105.408627;99.57580675;106.3414162;102.207242;-0.32983;-0.3194;-0.324985;-0.33435;-0.3221;-0.328225;310.522;317.6307;314.07635;50.5919;59.6479;55.1199;0.8547;0.86901;0.861855;1.87911;1.89227;1.88569;-0.34448;-0.32919;-0.336835;1.95076;1.95413;1.95249;-0.56043;-0.55029;-0.557045;0.03567;0.04969;0.041775;0.23121;0.24618;0.23663;1.94581;1.94877;1.94729;-0.58113;-0.57535;-0.57824;0.03786;0.04054;0.0392;0.23409;0.24674;0.240415;43.07;44.85;43.96;49.85846246;63.42371871;56.80404499;49.99224133;61.79939172;56.74888275;48.36965091;55.93011889;52.91302703;43.84734002;50.56510499;47.26597578;36.76898379;41.70997877;38.4896791;11.06972586;29.92401669;19.9307211;10.82800571;27.28880889;19.83194712;10.42225095;22.15319605;16.8076535;10.37325956;18.90788698;14.38432582;9.66395883;14.85970295;11.60944536;-0.23052;-0.0736;11.6609;-0.20445;1.98693;-0.28623;1.97012;-0.2969;1.96689;-0.29442;1.95545;-0.31612;99.41490467;-0.19453;-0.03399;2.6189;486.27;56.80404499;56.74888275;52.91302703;47.26597578;38.4896791
177;DPPE;-0.37444;-0.37271;-0.3735775;-0.72647;-0.72644;-0.726455;214.6415;214.6466;214.64405;170.1867;170.2438;170.21525;1.20457;1.2046;1.204585;-0.44257;-0.44256;-0.442565;1.77396;1.77398;1.77397;-0.44067;-0.44066;-0.440665;0.17281;0.17281;0.17281;0.61836;0.6184;0.61838;1.95875;1.95954;1.959145;-0.62357;-0.62066;-0.622115;0.06921;0.07603;0.0726175;0.19518;0.20115;0.1981625;1.9597;1.95971;1.959705;-0.59015;-0.59013;-0.59014;0.07426;0.07426;0.07426;0.15886;0.15887;0.158865;1.825093799;1.833752508;1.82942206;1.867599425;1.867627572;1.867613498;2.387662017;2.387698132;2.387680075;2.269667649;2.269673094;2.269670372;317.1923749;317.1924362;317.1924056;106.4063542;106.4078505;106.4071023;112.4152134;119.6762346;116.045359;107.1937845;107.1985179;107.1961512;104.3360037;105.6598345;104.9981272;-0.33621;-0.33509;-0.3356525;-0.70835;-0.70833;-0.70834;314.468;314.4807;314.47435;21.3117;21.3193;21.3155;0.81102;0.81106;0.81104;1.88936;1.8894;1.88938;-0.32604;-0.32603;-0.326035;1.95384;1.96129;1.957565;-0.56458;-0.56273;-0.5636575;0.03812;0.04695;0.0425375;0.23472;0.24307;0.238895;1.96032;1.96033;1.960325;-0.53293;-0.53292;-0.532925;0.04054;0.04055;0.040545;0.19846;0.19848;0.19847;43.7;43.71;43.705;52.9238677;53.95560191;53.43507896;52.40363727;53.71640494;53.05924524;45.99902242;48.69682445;47.34752925;37.47426187;41.52705338;39.50065763;29.77576382;32.32752486;31.05192898;18.69040524;20.73152563;19.70351609;18.81323319;21.22462914;20.01893117;14.12443632;16.01810097;15.07008609;11.21683523;12.17560887;11.69667559;8.149695724;8.638700239;8.394055663;-0.23689;-0.06904;11.2292;-0.19195;1.98783;-0.29096;1.97256;-0.29845;1.95632;-0.32241;1.95046;-0.29642;87.20737501;-0.18565;-0.03056;1.5857;393.23;53.43507896;53.05924524;47.34752925;39.50065763;31.05192898
178;DPPB;-0.37495;-0.35209;-0.3624875;-0.73634;-0.71685;-0.726595;215.5839;263.2425;239.4132;101.159;150.3575;125.75825;1.18429;1.18806;1.186175;-0.42251;-0.40066;-0.411585;1.7883;1.78858;1.78844;-0.44016;-0.43936;-0.43976;0.17295;0.17507;0.17401;0.62511;0.66546;0.645285;1.95601;1.95915;1.9574;-0.61894;-0.61046;-0.6140925;0.06269;0.07528;0.06909;0.19911;0.20422;0.2021675;1.96066;1.96126;1.96096;-0.58941;-0.58648;-0.587945;0.06766;0.07334;0.0705;0.15925;0.17145;0.16535;1.835115432;1.838903514;1.837209823;1.8630709;1.877402643;1.870236771;2.363089257;2.38971685;2.376403053;2.298346205;2.305634471;2.301990338;310.1919566;313.8050461;311.9985014;111.6067352;117.0256123;114.3161738;110.1370994;120.4150131;114.6687309;103.2067944;106.2969816;104.751888;99.99455949;108.557821;103.6233067;-0.34039;-0.31647;-0.327925;-0.71238;-0.69972;-0.70605;298.0135;323.4688;310.74115;45.1706;45.6443;45.40745;0.81539;0.81586;0.815625;1.88464;1.88902;1.88683;-0.34204;-0.33498;-0.33851;1.95218;1.9598;1.9560775;-0.56648;-0.55334;-0.5603625;0.03332;0.05159;0.0415975;0.23352;0.24172;0.2368925;1.96053;1.96147;1.961;-0.53475;-0.52823;-0.53149;0.03375;0.03522;0.034485;0.19932;0.20479;0.202055;44.91;45.57;45.24;52.2794994;60.60786651;55.87287694;50.58034883;60.52852089;55.77982434;47.62621803;55.26788811;51.65932169;37.74411538;46.8157286;43.60685292;26.69970341;36.3776094;33.66844469;9.602205006;24.41895113;16.69025626;8.174539135;25.66879772;17.8224505;6.975497461;20.54965154;14.79297405;6.61798721;17.24069119;12.3577033;5.970523104;13.63861485;9.935359182;-0.23009;-0.07211;11.5012;-0.22121;1.98672;-0.28635;1.96998;-0.29537;1.96492;-0.29477;1.95356;-0.31711;92.96354642;-0.19045;-0.02953;2.1807;411;55.87287694;55.77982434;51.65932169;43.60685292;33.66844469
179;CF3-DPPBZ;-0.3728;-0.35491;-0.36382;-0.3407;-0.34016;-0.34043;207.9498;208.4493;208.19955;172.2904;172.4364;172.3634;1.2187;1.219;1.21885;-0.41616;-0.41473;-0.415445;1.76578;1.76581;1.765795;-0.48284;-0.4828;-0.48282;0.17759;0.17778;0.177685;0.62646;0.6282;0.62733;1.95549;1.95682;1.956185;-0.66615;-0.66188;-0.66396;0.07434;0.07524;0.0748125;0.15712;0.15815;0.157655;1.95549;1.95574;1.955615;-0.66232;-0.66188;-0.6621;0.075;0.07524;0.07512;0.15712;0.15736;0.15724;1.825220538;1.82778278;1.826647198;1.846727177;1.847481273;1.847104225;2.381145959;2.38126229;2.381204125;2.245818316;2.246801972;2.246310144;316.5523322;316.6896713;316.6210017;108.0641049;108.0858475;108.0749762;113.8557775;117.2659002;115.5319446;107.0994416;107.1071916;107.1033166;104.3755542;105.1027656;104.7588426;-0.33151;-0.33004;-0.3308325;-0.31704;-0.31642;-0.31673;301.4964;302.358;301.9272;45.4759;46.5875;46.0317;0.85434;0.85435;0.854345;1.85151;1.85226;1.851885;-0.3709;-0.37062;-0.37076;1.95227;1.95721;1.9547175;-0.61479;-0.61325;-0.614005;0.04328;0.04388;0.0435925;0.18767;0.19246;0.1900375;1.95006;1.95023;1.950145;-0.60303;-0.60267;-0.60285;0.04749;0.04769;0.04759;0.17821;0.17867;0.17844;42.57;42.62;42.595;44.99031585;58.38423719;51.60440256;46.64825275;56.45676867;51.66423562;47.22966794;53.52401375;50.30549336;45.4605651;49.78774548;47.68039367;41.17030906;43.56665889;42.5441755;8.663587604;21.50625745;14.92476162;11.62559742;20.13220781;15.97355844;12.85831415;20.6663303;16.36143609;14.39158238;19.58818994;17.15338564;14.95704844;17.21364203;16.26623136;-0.2675;-0.11373;11.1754;-0.1909;1.98511;-0.32888;1.96921;-0.33579;1.95464;-0.36055;1.94065;-0.3334;88.26750643;-0.23175;-0.08714;2.9301;548.37;51.60440256;51.66423562;50.30549336;47.68039367;42.5441755
180;R-CF3-DTBM-Segphos;-0.38869;-0.3295;-0.3604625;-0.35419;-0.34852;-0.351355;233.9503;235.0163;234.4833;131.9375;143.8164;137.87695;1.20629;1.23508;1.220685;-0.41734;-0.40796;-0.41265;1.75822;1.78136;1.76979;-0.46327;-0.4287;-0.445985;0.18191;0.18706;0.184485;0.57109;0.58014;0.575615;1.95318;1.95539;1.9542275;-0.63666;-0.61432;-0.6268025;0.06654;0.07248;0.07038;0.18135;0.21486;0.1986525;1.94803;1.94938;1.948705;-0.62445;-0.61106;-0.617755;0.07989;0.08138;0.080635;0.18244;0.19467;0.188555;1.817482007;1.83527589;1.827323279;1.845275407;1.848689335;1.846982371;2.371590382;2.390309309;2.380949846;2.274780008;2.293766771;2.284273389;314.9404199;318.4766479;316.7085339;112.9665037;116.4143954;114.6904496;112.2115753;112.6007992;112.3568394;107.7022506;108.1787487;107.9404997;101.704358;108.334272;104.3840171;-0.3466;-0.3178;-0.3321975;-0.3114;-0.30393;-0.307665;295.3106;297.0273;296.16895;49.186;55.11;52.148;0.84493;0.86312;0.854025;1.85571;1.86721;1.86146;-0.35356;-0.32204;-0.3378;1.95148;1.95543;1.9531625;-0.59271;-0.56632;-0.5807225;0.03809;0.04841;0.043035;0.20732;0.24608;0.2269425;1.94734;1.95006;1.9487;-0.5783;-0.56039;-0.569345;0.04333;0.0497;0.046515;0.20714;0.22559;0.216365;40.79;43.65;42.22;58.261323;61.70664482;59.71953218;55.89038545;65.97511017;61.20391348;53.23704708;69.8235628;61.63831163;49.53648692;68.17361332;58.86468774;44.10575932;62.47929274;53.56954794;18.04231228;32.7920143;25.03352205;14.20147725;39.29302961;27.16854944;12.25284602;45.67815584;28.97969159;10.40682117;47.71191437;29.00789151;7.989730336;47.67822478;27.286765;-0.23723;-0.0945;12.5;-0.23552;1.98631;-0.30144;1.97087;-0.31003;1.96039;-0.30985;1.95227;-0.3251;92.69664512;-0.19452;-0.06922;4.7263;807.24;59.71953218;61.20391348;61.63831163;58.86468774;53.56954794
181;R-CF3-Garphos;-0.36209;-0.32751;-0.3448325;-0.30581;-0.30547;-0.30564;236.8256;237.6744;237.25;125.2229;125.5615;125.3922;1.21117;1.21161;1.21139;-0.38501;-0.38438;-0.384695;1.77872;1.77882;1.77877;-0.46596;-0.46584;-0.4659;0.17934;0.17953;0.179435;0.58007;0.58144;0.580755;1.95489;1.95598;1.955435;-0.65233;-0.64729;-0.6498125;0.06703;0.06995;0.06847;0.1732;0.17445;0.1738675;1.94733;1.94737;1.94735;-0.63179;-0.63179;-0.63179;0.07972;0.07987;0.079795;0.17295;0.17316;0.173055;1.829640886;1.834734419;1.832190002;1.847093746;1.847094713;1.84709423;2.367585505;2.368161679;2.367873592;2.285307716;2.285651645;2.285479681;316.3422396;316.4823002;316.4122699;112.7947608;113.0743387;112.9345498;112.730563;113.876864;113.3329699;107.4711339;107.5152292;107.4931816;102.8845112;106.029007;104.4595442;-0.32969;-0.31458;-0.322095;-0.26503;-0.26495;-0.26499;293.8343;295.2517;294.543;54.4484;54.576;54.5122;0.85409;0.85423;0.85416;1.85976;1.85984;1.8598;-0.362;-0.36169;-0.361845;1.95302;1.95538;1.9541475;-0.60591;-0.60025;-0.6030825;0.03466;0.04576;0.0401875;0.2005;0.20093;0.2006875;1.94572;1.94587;1.945795;-0.58461;-0.58453;-0.58457;0.04643;0.04667;0.04655;0.19658;0.1967;0.19664;42.61;42.65;42.63;55.80303933;59.78098927;57.78177145;53.37347154;62.41543045;57.91539942;50.41704771;64.02589007;57.24827347;47.61304368;62.02367454;54.85588916;44.10832105;56.1931084;50.11812391;13.72169249;27.31674613;20.54715435;9.701446217;30.51331388;20.11358699;7.01806944;33.19037558;20.16098515;5.885981224;33.97795818;19.97596263;5.265195289;31.09761304;18.3045092;-0.25285;-0.10761;12.3427;-0.23717;1.98629;-0.31836;1.96847;-0.33033;1.95945;-0.32368;1.95352;-0.34499;93.56197625;-0.22532;-0.07639;2.6722;666.15;57.78177145;57.91539942;57.24827347;54.85588916;50.11812391
183;R-CF3-TMG-Segphos;-0.37936;-0.33265;-0.3561825;-0.355;-0.34294;-0.34897;236.2714;237.5103;236.89085;135.5949;139.3086;137.45175;1.20433;1.22269;1.21351;-0.41718;-0.39661;-0.406895;1.76504;1.78278;1.77391;-0.45987;-0.43455;-0.44721;0.1799;0.18533;0.182615;0.5668;0.59794;0.58237;1.95392;1.95555;1.9545325;-0.63595;-0.61549;-0.6269425;0.06632;0.07229;0.070005;0.18175;0.21051;0.1960325;1.94816;1.94862;1.94839;-0.6255;-0.60958;-0.61754;0.07907;0.0796;0.079335;0.18463;0.19329;0.18896;1.823544505;1.835875579;1.830693932;1.843197392;1.848972728;1.84608506;2.36485604;2.390439691;2.377647866;2.279149163;2.293012189;2.286080676;315.1552884;316.1432636;315.649276;111.9120557;115.7881905;113.8501231;112.1591607;114.0853832;113.2226713;107.6050042;107.988655;107.7968296;102.2934822;105.7787064;103.9262232;-0.34211;-0.31868;-0.3292525;-0.31332;-0.30008;-0.3067;296.1873;299.7972;297.99225;47.961;56.594;52.2775;0.83901;0.86441;0.85171;1.86089;1.86647;1.86368;-0.35453;-0.32887;-0.3417;1.95164;1.95473;1.9530675;-0.59252;-0.56636;-0.5802925;0.03646;0.04681;0.04212;0.20673;0.23983;0.22389;1.94773;1.94832;1.948025;-0.57975;-0.56023;-0.56999;0.04307;0.04734;0.045205;0.20735;0.22343;0.21539;41.64;43.71;42.675;55.3374553;60.77547676;58.48759684;53.49140339;66.41890634;59.8174384;50.56526127;69.39784302;60.38263536;48.19674362;66.85745385;57.83561613;44.75330605;60.31292873;52.48899882;13.11084625;31.69696067;23.18235995;10.42765812;38.70337037;25.02560362;8.257387027;43.4770269;26.81443348;8.28246179;47.80715679;27.61871287;8.783864559;47.24500891;26.10125638;-0.2373;-0.09384;13.9703;-0.22947;1.98673;-0.30056;1.97;-0.31043;1.96041;-0.30815;1.95198;-0.32527;93.2277915;-0.19726;-0.06908;5.1286;835.9;58.48759684;59.8174384;60.38263536;57.83561613;52.48899882
184;R-CF3-TMS-4F-Segphos;-0.39769;-0.33412;-0.3657225;-0.36038;-0.34868;-0.35453;233.7962;246.1788;239.9875;124.4202;145.9;135.1601;1.19038;1.22248;1.20643;-0.40732;-0.39451;-0.400915;1.76699;1.78896;1.777975;-0.47392;-0.43582;-0.45487;0.1798;0.18026;0.18003;0.52976;0.58934;0.55955;1.95022;1.95415;1.95212;-0.63658;-0.62068;-0.6293425;0.06931;0.08189;0.074385;0.16933;0.20544;0.1866375;1.94847;1.95114;1.949805;-0.63244;-0.61736;-0.6249;0.05875;0.08845;0.0736;0.18715;0.1942;0.190675;1.823673206;1.846315108;1.834931565;1.829355342;1.846706396;1.838030869;2.3737937;2.379188672;2.376491186;2.269113871;2.311984409;2.29054914;312.869361;313.5524526;313.2109068;102.1309005;119.3887928;110.7598466;111.231368;122.9729838;116.0281389;98.19063666;109.6963319;103.9434843;99.8205724;109.1520841;104.6337113;-0.3673;-0.30262;-0.3363775;-0.33439;-0.29855;-0.31647;294.8194;307.8083;301.31385;34.9331;88.7187;61.8259;0.84275;0.86006;0.851405;1.8679;1.8744;1.87115;-0.36;-0.34247;-0.351235;1.94578;1.9529;1.949535;-0.58584;-0.57429;-0.5808325;0.04193;0.05275;0.0447475;0.19716;0.23261;0.2160475;1.94824;1.95531;1.951775;-0.59189;-0.56854;-0.580215;0.03612;0.04685;0.041485;0.21271;0.21802;0.215365;42.33;44.37;43.35;49.95902861;61.56510727;56.42599076;53.73192229;65.39476134;59.3053659;54.40541137;66.89792186;59.49059475;49.14281827;65.60751054;56.7351127;41.51500316;60.7381748;51.90663372;8.879618594;26.58671037;19.11501788;12.53491403;34.21264974;23.94326857;13.31083851;36.31862761;25.22074359;12.16744524;36.40890743;25.35443784;9.9941365;35.82427717;24.34604897;-0.24605;-0.09555;11.9821;-0.1966;1.98654;-0.30333;1.9706;-0.31197;1.96078;-0.31109;1.95083;-0.33481;92.86836464;-0.20682;-0.07253;5.4108;821.34;56.42599076;59.3053659;59.49059475;56.7351127;51.90663372
185;R-CF3-TMS-Segphos;-0.38576;-0.33283;-0.359645;-0.35593;-0.34326;-0.349595;236.0344;236.2316;236.133;135.0847;139.2235;137.1541;1.20612;1.22298;1.21455;-0.41599;-0.39605;-0.40602;1.76543;1.78247;1.77395;-0.46072;-0.43511;-0.447915;0.17984;0.18531;0.182575;0.56933;0.59665;0.58299;1.95393;1.9556;1.95452;-0.63674;-0.61754;-0.62841;0.06599;0.07204;0.0698275;0.18128;0.20922;0.1954075;1.94834;1.94867;1.948505;-0.62651;-0.61153;-0.61902;0.07875;0.07999;0.07937;0.18367;0.19176;0.187715;1.822958777;1.835465141;1.830196167;1.84315887;1.84849531;1.84582709;2.364278301;2.391205023;2.377741662;2.280448629;2.292613876;2.286531253;315.3083916;316.5524933;315.9304424;111.8381587;116.2381409;114.0381498;111.8284307;113.8633037;113.0148619;107.8772087;107.8936523;107.8854305;102.1927044;106.1333136;104.022506;-0.34879;-0.31919;-0.33242;-0.31317;-0.30055;-0.30686;297.1856;299.2619;298.22375;47.5409;56.8332;52.18705;0.84003;0.86395;0.85199;1.86011;1.86636;1.863235;-0.35495;-0.32962;-0.342285;1.95187;1.95501;1.95325;-0.59333;-0.5684;-0.581845;0.0363;0.04716;0.042175;0.20633;0.23865;0.2230675;1.94777;1.94849;1.94813;-0.58037;-0.56197;-0.57117;0.0431;0.04732;0.04521;0.20714;0.22233;0.214735;41.54;43.66;42.6;55.49389154;61.22243743;58.67755513;53.76140525;66.69511514;59.96097387;51.03039955;69.61227965;60.67847119;48.69971427;67.33910835;58.07882444;44.47066258;61.57272732;52.93715808;13.33432658;31.83849821;23.2829261;10.94283409;38.7313016;25.16293216;9.099366151;44.34108038;27.33120999;8.918318291;48.30423148;27.81894871;7.988591792;47.657731;26.0514451;-0.23852;-0.09481;13.7947;-0.23187;1.98657;-0.30164;1.97004;-0.31152;1.96065;-0.30907;1.95219;-0.3269;93.10165958;-0.19816;-0.0702;4.8451;820.8;58.67755513;59.96097387;60.67847119;58.07882444;52.93715808
